id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
76175275,2016-02-04,"Chicago, IL",within an hour,90%,99%,FALSE,River North,20,24,"['email', 'phone']",TRUE,TRUE,Near North Side,41.8923,-87.627335,Room in boutique hotel,Hotel room,2,1 private bath,1,1,1125,1,4,14,14,1,14,TRUE,30,60,90,365,12,3,0,2019-08-01,2023-09-13,4.5,4.5,4.67,5,4.92,4.83,4.5,TRUE,20,0,1,0,0.22
44157523,2010-04-08,"Chicago, IL",within a few hours,100%,90%,TRUE,Washington Park,1,1,"['email', 'phone']",TRUE,TRUE,Washington Park,41.7971432675832,-87.62304501944337,Entire rental unit,Entire home/apt,7,2 baths,5,3,1125,3,3,1125,1125,3,1125,TRUE,7,34,57,318,18,18,3,2023-05-07,2023-12-10,4.78,4.89,4.78,4.89,4.94,4.33,4.83,FALSE,1,1,0,0,2.39
5386651,2020-08-12,"Chicago, IL",within an hour,100%,99%,TRUE,Near West Side,12,51,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88215116976632,-87.67983886088366,Entire rental unit,Entire home/apt,10,2 baths,5,2,999,2,2,1125,1125,2,1125,TRUE,0,0,0,0,18,18,1,2023-07-27,2023-11-24,5,4.95,4.95,5,5,4.63,4.89,FALSE,12,12,0,0,3.72
69368475,2019-12-23,"Chicago, IL",within an hour,100%,100%,FALSE,Pilsen,2,5,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85599,-87.66086,Entire home,Entire home/apt,5,2 baths,4,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,38,8,0,2020-01-12,2023-10-09,4.92,4.97,5,4.95,4.92,4.92,4.9,FALSE,1,1,0,0,0.79
1668215165837765e3,2018-04-27,"Chicago, IL",NA,NA,100%,TRUE,Lincoln Park,1,1,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.92065,-87.65291,Entire rental unit,Entire home/apt,4,1 bath,2,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,62,8,0,2018-05-13,2023-05-07,5,5,5,5,5,5,4.9,FALSE,1,1,0,0,0.91
1238345803309867e3,2017-05-31,"Chicago, IL",NA,NA,100%,FALSE,Norwood Park,3,4,"['email', 'phone', 'work_email']",TRUE,TRUE,Norwood Park,41.99296,-87.7832,Private room in home,Private room,2,1.5 shared baths,1,1,62,2,4,62,62,2,62,TRUE,0,0,16,105,5,0,0,2022-06-19,2022-10-30,5,4.6,4.6,5,5,5,4.8,FALSE,3,0,3,0,0.27
72126787,2021-04-09,NA,within a few hours,93%,99%,FALSE,River North,73,100,"['email', 'phone', 'work_email']",TRUE,FALSE,Near North Side,41.89110565185547,-87.62703704833984,Entire serviced apartment,Entire home/apt,5,2.5 baths,2,32,365,32,32,1125,1125,32,1125,TRUE,0,16,46,321,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,40,0,0,NA
88324115,2019-01-19,"Chicago, IL",within an hour,100%,100%,FALSE,Roseland,1,2,"['email', 'phone']",TRUE,TRUE,Roseland,41.699871306154,-87.61558107456818,Private room in home,Private room,1,1 bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,364,1,1,0,2023-10-16,2023-10-16,5,5,5,5,5,4,5,FALSE,1,0,1,0,0.47
105025561,2015-05-20,"Chicago, IL",within an hour,100%,99%,FALSE,Chinatown,3,7,"['email', 'phone']",TRUE,TRUE,Armour Square,41.85004,-87.63318,Entire rental unit,Entire home/apt,6,1 bath,3,32,90,32,32,1125,1125,32,1125,TRUE,29,59,89,89,131,12,0,2016-10-26,2023-09-04,4.62,4.66,4.41,4.88,4.92,4.68,4.51,TRUE,3,3,0,0,1.51
97547671,2015-09-27,NA,NA,NA,33%,FALSE,Humboldt Park,3,5,"['email', 'phone']",TRUE,TRUE,Humboldt Park,41.90762,-87.71031,Entire rental unit,Entire home/apt,4,1 bath,2,32,180,32,32,180,180,32,180,TRUE,26,54,84,174,28,0,0,2019-05-13,2022-08-15,4.43,4.36,4.29,4.89,4.86,4.71,4.5,FALSE,3,3,0,0,0.5
1779387205703496700,2020-10-01,NA,within an hour,100%,100%,TRUE,Irving Park,39,40,"['email', 'phone']",TRUE,TRUE,Near South Side,41.85452242558065,-87.6252166569237,Entire rental unit,Entire home/apt,8,2 baths,4,2,365,2,3,1125,1125,2,1125,TRUE,27,57,84,350,18,18,2,2023-05-23,2023-11-25,4.67,4.61,4.78,4.67,4.78,4.61,4.39,TRUE,19,19,0,0,2.57
16940693,2016-02-26,"Chicago, IL",NA,NA,75%,FALSE,Old Town,1,1,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.91568,-87.6395,Entire rental unit,Entire home/apt,6,2 baths,3,32,1125,32,32,1125,1125,32,1125,TRUE,29,59,89,344,55,1,0,2018-09-30,2023-04-09,4.84,4.85,4.91,4.84,4.76,5,4.67,FALSE,1,1,0,0,0.87
86979167,2020-01-13,"Chicago, IL",within a few hours,100%,72%,FALSE,South Chicago,14,14,"['email', 'phone']",TRUE,TRUE,Near West Side,41.86763,-87.68408,Private room in home,Private room,2,1 shared bath,1,25,1125,25,25,1125,1125,25,1125,TRUE,17,32,32,32,9,4,0,2021-08-09,2023-09-01,4.89,4.89,4.89,5,5,5,4.89,FALSE,14,1,13,0,0.31
71690791,2023-05-15,NA,within an hour,100%,100%,FALSE,West Town,1,2,"['email', 'phone']",TRUE,TRUE,West Town,41.91048111769653,-87.66778100878004,Entire rental unit,Entire home/apt,7,1 bath,3,1,365,2,2,365,365,2,365,TRUE,30,60,90,365,8,8,0,2023-08-13,2023-10-16,4.63,4.63,4.75,4.38,4.5,5,4.25,TRUE,1,1,0,0,1.88
97890219,2022-08-27,NA,within an hour,100%,20%,FALSE,Clearing,49,58,"['email', 'phone']",TRUE,TRUE,Clearing,41.78115,-87.78082,Entire home,Entire home/apt,10,2 baths,5,32,365,32,32,365,365,32,365,TRUE,30,60,90,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4,4,0,0,NA
50186449,2018-01-30,"Springfield, IL",within an hour,99%,97%,FALSE,Near North Side,120,149,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90271171519246,-87.62689673657512,Entire condo,Entire home/apt,16,4 baths,9,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,4,4,1,2023-05-10,2023-12-11,5,5,5,5,5,5,5,FALSE,38,38,0,0,0.54
1545796795643352600,2016-01-29,"Chicago, IL",NA,NA,50%,FALSE,Lower West Side,1,1,"['email', 'phone', 'work_email']",TRUE,TRUE,Lower West Side,41.85752016383709,-87.65870846807957,Entire rental unit,Entire home/apt,4,2 baths,2,32,185,32,32,185,185,32,185,TRUE,0,0,0,199,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
100781045,2020-05-20,NA,NA,NA,NA,FALSE,South Lawndale,2,4,"['email', 'phone']",TRUE,TRUE,South Lawndale,41.84662,-87.72656,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,2,0,0,NA
1887093470763472600,2011-07-31,"Chicago, IL",within an hour,100%,100%,TRUE,Logan Square,1,2,"['email', 'phone']",TRUE,TRUE,Logan Square,41.92918,-87.70219,Entire rental unit,Entire home/apt,5,1 bath,3,2,28,2,2,1125,1125,2,1125,TRUE,21,51,81,261,638,43,3,2011-09-16,2023-12-03,4.95,4.98,4.93,4.97,4.96,4.92,4.89,FALSE,1,1,0,0,4.28
100258967,2015-05-13,"Chicago, IL",within an hour,100%,100%,TRUE,Avondale,3,5,"['email', 'phone', 'work_email']",TRUE,TRUE,Avondale,41.93355,-87.71945,Entire rental unit,Entire home/apt,4,1 bath,2,31,365,4,31,1125,1125,30.5,1125,TRUE,5,24,39,39,41,15,0,2021-08-23,2023-11-08,4.85,4.83,4.83,4.95,4.88,4.78,4.68,TRUE,3,3,0,0,1.45
1671244879042814700,2015-01-09,"Chicago, IL",within a day,86%,38%,FALSE,Logan Square,2,2,"['email', 'phone']",TRUE,TRUE,Logan Square,41.91886011979384,-87.69570313212944,Private room in home,Private room,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,18,18,18,143,2,2,1,2023-08-12,2023-12-09,5,5,5,5,5,5,5,FALSE,2,0,2,0,0.47
1509135701068666600,2014-07-23,"Chicago, IL",within a few hours,100%,96%,TRUE,Near West Side,13,15,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88097,-87.68732,Private room in rental unit,Private room,2,1 shared bath,1,14,1125,14,14,1125,1125,14,1125,TRUE,30,60,90,365,37,2,0,2016-05-19,2023-10-01,4.84,4.86,4.84,5,4.97,4.47,4.83,FALSE,9,0,9,0,0.4
75132091,2014-10-10,"Chicago, IL",NA,NA,NA,FALSE,Norwood Park,1,2,"['email', 'phone']",TRUE,TRUE,Norwood Park,41.98696,-87.80674,Private room in home,Private room,2,1 shared bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,28,58,88,363,4,0,0,2018-05-20,2019-10-14,3.75,4,5,5,4,5,4,FALSE,1,0,1,0,0.06
1711297528473029600,2013-04-08,"Chicago, IL",within an hour,100%,96%,TRUE,Woodlawn,6,11,"['email', 'phone']",TRUE,TRUE,Woodlawn,41.77561,-87.6144,Private room in rental unit,Private room,1,1 shared bath,1,32,365,32,32,1125,1125,32,1125,TRUE,30,60,90,179,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,6,0,6,0,NA
2088965777943647700,2013-02-22,"Chicago, IL",within an hour,100%,67%,FALSE,Rogers Park,1,1,"['email', 'phone', 'work_email']",TRUE,TRUE,Rogers Park,42.00907,-87.6611,Private room in home,Private room,2,1 private bath,1,1,31,2,2,31,31,2,31,TRUE,27,57,87,193,29,3,0,2020-01-19,2023-05-28,5,5,4.86,5,5,4.97,5,FALSE,1,0,1,0,0.61
70138075,2014-12-30,"Chicago, IL",within an hour,100%,100%,TRUE,West Town,1,4,"['email', 'phone']",TRUE,TRUE,West Town,41.91046043115699,-87.67398256197129,Entire rental unit,Entire home/apt,2,1 bath,1,3,1125,3,3,1125,1125,3,1125,TRUE,22,38,68,141,47,39,2,2022-10-10,2023-11-26,4.91,4.94,4.94,4.96,5,4.94,4.89,FALSE,1,1,0,0,3.24
98592295,2021-04-11,"Chicago, IL",within an hour,100%,98%,TRUE,Lincoln Park,1,1,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.92789,-87.66745,Entire rental unit,Entire home/apt,4,1 bath,2,2,1125,2,2,1125,1125,2,1125,TRUE,28,58,69,69,47,35,2,2022-09-26,2023-11-23,4.94,4.98,4.81,4.96,4.89,4.85,4.87,TRUE,1,1,0,0,3.14
1658072138244552700,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near South Side,41.8670646,-87.6231114,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
104523571,2014-08-18,"Chicago, IL",within an hour,100%,76%,FALSE,Lake View,1,1,"['email', 'phone']",TRUE,TRUE,Lake View,41.93631764835209,-87.66219566486411,Private room in townhouse,Private room,2,1 private bath,1,2,90,2,2,90,90,2,90,TRUE,0,15,45,225,9,9,0,2023-09-04,2023-11-05,4.89,5,5,5,5,5,4.89,FALSE,1,0,1,0,2.55
67335721,2020-01-23,"Chicago, IL",within an hour,100%,100%,TRUE,Bronzeville,1,1,"['email', 'phone']",TRUE,TRUE,Grand Boulevard,41.80568,-87.62329,Entire rental unit,Entire home/apt,8,2 baths,6,3,1125,3,4,1125,1125,3.8,1125,TRUE,16,46,76,166,111,27,2,2020-02-09,2023-12-04,4.98,4.98,4.98,4.96,4.98,4.84,4.94,FALSE,1,1,0,0,2.36
98798241,2020-10-07,NA,within an hour,100%,100%,TRUE,West Town,1,1,"['email', 'phone']",FALSE,TRUE,West Town,41.89882,-87.68646,Entire rental unit,Entire home/apt,4,1 bath,2,1,15,2,2,1125,1125,2,1125,TRUE,21,48,78,78,16,15,0,2022-12-11,2023-10-29,5,5,5,5,5,4.81,4.94,FALSE,1,1,0,0,1.29
14184037,2019-01-10,"Chicago, IL",within an hour,100%,94%,TRUE,Rush & Division,31,32,['phone'],TRUE,TRUE,West Town,41.89540859220352,-87.67964347447838,Entire rental unit,Entire home/apt,10,2 baths,4,2,365,2,2,365,365,2,365,TRUE,19,49,79,242,24,24,0,2023-04-10,2023-11-09,4.96,4.83,4.92,5,4.96,4.96,4.83,FALSE,30,30,0,0,2.85
1437430057515397600,2018-08-08,"Chicago, IL",within a few hours,100%,91%,TRUE,South Shore,1,1,"['email', 'phone']",TRUE,TRUE,South Shore,41.75354919999999,-87.5819286,Entire condo,Entire home/apt,4,1 bath,2,2,90,2,2,1125,1125,2,1125,TRUE,30,60,90,270,15,13,0,2022-09-04,2023-10-24,5,5,5,5,5,4.47,4.93,FALSE,1,1,0,0,0.96
1077267294524979100,2023-02-24,NA,within an hour,100%,100%,FALSE,Lower West Side,18,30,['phone'],TRUE,TRUE,Near West Side,41.88299,-87.67703,Private room in rental unit,Private room,2,2 baths,1,1,365,2,2,365,365,2,365,TRUE,30,60,90,270,2,2,0,2023-10-14,2023-10-21,3,3,3.5,5,4.5,3.5,3.5,TRUE,18,3,13,2,0.91
1210549839704500200,2015-10-22,"Chicago, IL",within an hour,100%,98%,FALSE,Bucktown,55,58,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.89869,-87.66616,Entire rental unit,Entire home/apt,2,1 bath,1,2,180,2,2,180,180,2,180,TRUE,0,0,0,0,146,33,3,2019-11-25,2023-11-26,4.37,4.49,4.24,4.61,4.6,4.71,4.46,FALSE,55,55,0,0,2.95
1997156492195308e3,2020-09-06,"Calumet City, IL",within an hour,100%,100%,FALSE,South Side,1,2,['phone'],TRUE,TRUE,Chatham,41.7362,-87.60781,Entire home,Entire home/apt,5,1 bath,3,2,28,2,2,1125,1125,2,1125,TRUE,18,48,78,348,12,12,7,2023-09-17,2023-12-17,4.92,4.92,4.92,5,5,4.75,4.92,TRUE,1,1,0,0,3.87
104988745,2017-07-19,"Chicago, IL",within an hour,100%,97%,TRUE,Irving Park,1,1,"['email', 'phone']",TRUE,TRUE,Irving Park,41.954819,-87.705929,Entire rental unit,Entire home/apt,10,2 baths,5,1,365,2,5,3,365,3.1,48,TRUE,0,0,0,0,173,27,2,2018-09-15,2023-11-27,4.79,4.83,4.76,4.94,4.94,4.77,4.72,TRUE,1,1,0,0,2.7
1915993626978831600,2020-12-29,NA,within an hour,100%,94%,TRUE,Lake View East,1,1,"['email', 'phone']",TRUE,TRUE,Lake View,41.94174,-87.64841,Entire rental unit,Entire home/apt,4,1 bath,2,2,30,2,2,30,30,2,30,TRUE,0,0,0,0,82,21,1,2021-05-31,2023-11-26,5,4.98,4.98,4.99,4.98,5,4.86,FALSE,1,1,0,0,2.64
106216569,2012-01-24,"Chicago, IL",within an hour,100%,95%,FALSE,Wicker Park,5,7,"['email', 'phone']",TRUE,TRUE,West Town,41.8933,-87.67641,Entire condo,Entire home/apt,4,1 bath,3,32,260,32,32,260,260,32,260,TRUE,0,0,2,92,231,3,1,2015-07-06,2023-12-05,4.7,4.84,4.61,4.9,4.92,4.84,4.69,FALSE,5,5,0,0,2.24
40267795,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near West Side,41.8849811,-87.66407509999999,Entire rental unit,Entire home/apt,4,2 baths,2,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
1.2976363638634399e+18,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.8694789,-87.6312255,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
1858215759223029800,2017-03-11,"Chicago, IL",within an hour,100%,94%,FALSE,Roscoe Village,1,1,"['email', 'phone']",TRUE,TRUE,North Center,41.94490814208984,-87.67884826660156,Entire rental unit,Entire home/apt,6,2 baths,3,1,365,2,5,3,365,3.1,49.1,TRUE,24,54,84,356,162,26,0,2017-04-21,2023-11-05,4.77,4.85,4.68,4.94,4.96,4.94,4.75,TRUE,1,1,0,0,2
77801309,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Near South Side,41.86350729999999,-87.62375089999999,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,353.4,1125,TRUE,11,41,71,346,1,1,0,2023-05-31,2023-05-31,5,5,5,5,5,5,5,FALSE,643,643,0,0,0.15
91569141,2015-06-02,"Chicago, IL",within an hour,100%,100%,FALSE,Humboldt Park,1,1,"['email', 'phone']",TRUE,TRUE,West Town,41.90246348283701,-87.70676378095092,Entire rental unit,Entire home/apt,5,2 baths,2,2,28,2,2,1125,1125,2,1125,TRUE,0,0,0,0,2,2,0,2023-10-09,2023-10-23,5,4.67,5,5,5,4.67,5,FALSE,1,1,0,0,0.85
1834589515381204700,2015-10-22,"Chicago, IL",within an hour,100%,98%,FALSE,Bucktown,55,58,"['email', 'phone', 'work_email']",TRUE,TRUE,Lake View,41.94338,-87.67124,Entire rental unit,Entire home/apt,4,1 bath,2,2,180,2,2,180,180,2,180,TRUE,19,47,77,352,116,37,2,2020-08-03,2023-12-12,4.32,4.51,4.43,4.51,4.47,4.82,4.42,FALSE,55,55,0,0,2.82
27062561,2011-11-28,"New Orleans, LA",within an hour,100%,99%,TRUE,Marigny/Bywater,2,7,"['email', 'phone']",TRUE,TRUE,West Town,41.9008931,-87.6708079,Entire condo,Entire home/apt,6,1.5 baths,3,2,1125,2,2,1125,1125,2,1125,TRUE,0,1,1,1,17,13,0,2022-11-07,2023-10-16,4.88,4.76,4.65,5,5,4.94,4.71,TRUE,1,1,0,0,1.25
76702311,2021-12-21,"Chicago, IL",within an hour,100%,100%,FALSE,Bridgeport,20,20,"['email', 'phone']",TRUE,TRUE,Armour Square,41.84992,-87.63415,Private room in home,Private room,1,1 shared bath,1,1,999,2,2,1125,1125,2,1125,TRUE,14,33,60,315,11,11,3,2023-09-18,2023-11-30,4.27,4.55,3.91,4.91,4.82,4.73,4.36,TRUE,20,0,20,0,3.59
1289710221718682400,2016-10-04,"Chicago, IL",NA,NA,NA,FALSE,West Loop,1,3,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88723,-87.64413,Entire rental unit,Entire home/apt,3,2 baths,2,32,122,32,32,1125,1125,32,1125,TRUE,23,53,83,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
1137426454054475300,2012-12-23,"Chicago, IL",within an hour,100%,100%,FALSE,West Town/Noble Square,6,7,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.89711,-87.69129,Entire home,Entire home/apt,16,3 baths,6,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,12,0,0,2018-11-11,2020-03-15,4.83,4.58,4.92,5,5,4.67,4.58,TRUE,5,3,2,0,0.19
90321843,2010-03-28,"Chicago, IL",within an hour,100%,100%,FALSE,Woodlawn,12,121,"['email', 'phone', 'work_email']",TRUE,TRUE,Woodlawn,41.782666474949004,-87.6101566457033,Entire condo,Entire home/apt,4,1 bath,2,1,365,2,4,365,365,2.3,365,TRUE,30,60,90,270,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,10,0,0,NA
15234193,2017-01-10,"Chicago, IL",within a few hours,100%,82%,FALSE,Old Irving Park,1,1,"['email', 'phone']",TRUE,TRUE,Portage Park,41.94761,-87.74264,Entire rental unit,Entire home/apt,5,1 bath,3,4,120,4,4,120,120,4,120,TRUE,26,56,86,131,4,4,0,2023-09-17,2023-11-01,5,4.75,4.75,5,4.75,4.5,4.75,FALSE,1,1,0,0,1.29
63437705,2016-08-07,"San Francisco, CA",within an hour,99%,99%,FALSE,Downtown Austin,207,230,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.8711,-87.63057,Entire rental unit,Entire home/apt,5,2 baths,4,2,280,2,999,280,999,40.9,306.4,TRUE,0,0,0,0,338,71,6,2020-11-26,2023-12-03,4.8,4.81,4.78,4.83,4.86,4.86,4.65,TRUE,17,17,0,0,9.07
97878873,2019-05-01,NA,within an hour,97%,98%,FALSE,Streeterville,4,4,"['email', 'phone']",TRUE,TRUE,Near North Side,41.9012,-87.62585,Entire rental unit,Entire home/apt,4,2.5 baths,2,2,365,2,3,365,365,2.2,365,TRUE,0,0,0,0,70,40,3,2019-06-21,2023-12-17,4.94,4.96,4.94,4.93,4.86,4.99,4.76,FALSE,4,4,0,0,1.28
49253799,2022-03-23,NA,within an hour,95%,99%,FALSE,Brighton Park,8,10,"['email', 'phone']",TRUE,TRUE,Brighton Park,41.82468,-87.69353,Private room in rental unit,Private room,5,1.5 shared baths,1,2,30,2,2,1125,1125,2,1125,TRUE,0,0,0,0,35,15,0,2022-04-03,2023-09-13,4.42,4.5,4.39,4.72,4.64,4.25,4.44,TRUE,8,0,8,0,1.68
1173613878390431700,2020-10-01,NA,within an hour,100%,100%,TRUE,Irving Park,39,40,"['email', 'phone']",TRUE,TRUE,Near South Side,41.85330329556365,-87.62380202817235,Entire rental unit,Entire home/apt,6,2 baths,3,2,365,2,2,1125,1125,2,1125,TRUE,0,0,0,0,41,41,2,2023-02-03,2023-11-29,4.62,4.71,4.74,4.83,4.88,4.71,4.55,TRUE,19,19,0,0,3.86
700571,2014-09-28,"Chicago, IL",within an hour,100%,98%,TRUE,Irving Park,1,1,"['email', 'phone']",TRUE,TRUE,Irving Park,41.95107,-87.71005,Private room in rental unit,Private room,2,1 shared bath,1,2,10,2,2,1125,1125,2,1125,TRUE,19,49,79,168,153,36,0,2014-10-26,2023-11-10,4.95,4.95,4.9,4.98,4.97,4.79,4.9,FALSE,1,0,1,0,1.37
24187113,2015-10-19,NA,within an hour,100%,58%,FALSE,North Center,9,11,"['email', 'phone']",TRUE,FALSE,Logan Square,41.9283,-87.69756,Entire home,Entire home/apt,10,2 baths,4,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,9,9,0,0,NA
2044136997167645200,2015-09-25,"Chicago, IL",within an hour,100%,50%,FALSE,Greater Grand Crossing,3,12,"['email', 'phone']",TRUE,TRUE,Greater Grand Crossing,41.76049,-87.59995,Entire guesthouse,Entire home/apt,3,1 bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,28,58,88,363,7,0,0,2021-06-21,2022-01-04,4.71,4.86,5,4.71,4.86,4.86,5,FALSE,3,3,0,0,0.23
78935849,2015-08-06,"Los Angeles, CA",within an hour,100%,97%,TRUE,Douglas,1,1,"['email', 'phone']",TRUE,TRUE,Douglas,41.82814968179045,-87.61867275264682,Entire home,Entire home/apt,8,3 baths,4,2,90,2,3,1125,1125,2.9,1125,TRUE,28,52,82,262,22,22,2,2022-12-26,2023-12-04,5,4.95,5,5,5,4.77,4.77,FALSE,1,1,0,0,1.84
1681097733941601e3,2019-07-25,"Chicago, IL",within an hour,100%,74%,FALSE,Gold Coast,5,6,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90524,-87.63049,Room in boutique hotel,Private room,2,1 private bath,1,1,28,1,1,731,731,1,731,TRUE,23,53,83,355,2,1,0,2022-06-19,2023-09-19,4,4.5,4.5,5,5,5,4.5,TRUE,5,0,5,0,0.11
2027480191361490400,2016-04-27,"Chicago, IL",NA,NA,NA,FALSE,Calumet Heights,2,2,"['email', 'phone']",TRUE,TRUE,Calumet Heights,41.73513,-87.58599,Entire rental unit,Entire home/apt,6,1.5 baths,3,32,1125,32,32,1125,1125,32,1125,TRUE,29,59,89,364,2,0,0,2019-09-01,2020-07-05,4.5,4,4,5,5,5,4,FALSE,2,2,0,0,0.04
1260352216875070200,2022-08-07,"Chicago, IL",within an hour,100%,87%,TRUE,Lake View,10,10,"['email', 'phone']",TRUE,TRUE,Lake View,41.94062,-87.6702,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,90,90,2,90,TRUE,11,41,67,157,57,46,2,2022-08-22,2023-12-02,4.84,4.91,4.91,4.75,4.89,4.91,4.63,FALSE,8,8,0,0,3.53
1288637391488941600,2016-01-21,"Chicago, IL",within an hour,100%,97%,TRUE,Lake View East,1,1,"['email', 'phone']",TRUE,TRUE,Lake View,41.95075780545525,-87.65794666499903,Entire home,Entire home/apt,8,3 baths,3,2,365,2,2,365,365,2,365,TRUE,0,0,0,0,23,23,5,2023-06-11,2023-12-10,4.96,5,4.88,4.96,5,5,4.92,TRUE,1,1,0,0,3.61
1979601381794563600,2014-05-28,"Chicago, IL",within an hour,98%,97%,TRUE,Logan Square,9,10,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.90300750732422,-87.67169952392578,Room in serviced apartment,Hotel room,2,1 private bath,1,1,365,1,1,365,1125,1,448.9,TRUE,30,60,90,319,13,8,0,2020-06-25,2023-09-30,4,4.62,3.77,4,4.23,4.77,4.38,FALSE,9,1,0,0,0.31
39754395,2022-05-13,"Chicago, IL",within an hour,100%,91%,TRUE,Lincoln Square,10,10,"['email', 'phone']",TRUE,TRUE,Lake View,41.93775,-87.64391,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,78,59,5,2022-08-16,2023-12-10,4.92,4.99,4.95,4.9,4.94,4.97,4.86,FALSE,10,10,0,0,4.78
77845209,2021-10-11,"Chicago, IL",within an hour,100%,95%,FALSE,Avondale,3,3,"['email', 'phone']",TRUE,TRUE,Avondale,41.93463,-87.70906,Private room in loft,Private room,2,1 shared bath,1,2,1125,2,6,1125,1125,4,1125,TRUE,29,44,44,44,28,27,0,2022-11-27,2023-11-17,4.71,4.75,4.43,4.79,4.71,4.82,4.79,FALSE,3,1,2,0,2.17
1781320549128883500,2016-05-16,"Chicago, IL",NA,NA,100%,TRUE,Lake View East,1,1,"['email', 'phone']",TRUE,TRUE,Uptown,41.95457,-87.6572,Entire condo,Entire home/apt,6,2 baths,3,2,180,2,2,365,365,2,365,TRUE,0,0,0,80,36,9,0,2021-06-13,2023-08-06,4.94,4.94,4.89,4.92,5,4.97,4.89,TRUE,1,1,0,0,1.18
